item_id,item,label
'575740708549619713',memories become weaker without reinforcement study finds by pam belluck via nyt httpAddress httpAddress,Not related or irrelevant
'575740769484439552',rt usrId food running critically short in #vanuatu after httpAddress please help us help animals httpAddress httpAddress,Donations and volunteering
'575740770583367682',httpAddress and httpAddress is httpAddress the things that come out they mouth 2 2,Not related or irrelevant
'575740822580146177',jonatusjr at least D killed and dozens more feared dead as cyclone pam hits vanuatu via httpAddress,Affected individuals
'575740836153061376',premier league live stream link httpAddress #marian wales welsh ireland vanuatu ryan terry pratchett,Not related or irrelevant
'575740888573313024',oh and then tomorrow a cat D cyclone comes our httpAddress httpAddress,Other Useful Information
'575740923004354560',cyclone pam vanatu islanders face starvation within days following destruction of all their httpAddress httpAddress #itsparto,Infrastructure and utilities
'575740934773608448',relief teams reach vanuatus cyclone hit outer islands httpAddress,Donations and volunteering
'575740944927956992',rt usrId the people of #vanuatu need your help please give generously to our #cyclonepam appeal httpAddress httpAddress,Donations and volunteering
'575740976565743616',rt usrId httpAddress cyclone pam #cyclonepam cyclone pam vanuatu activates emergency plans as category five sys htt,Other Useful Information
'575740983037591553',vanuatu president speaks of devastation from cyclone pam vanuatu president heading home from japan disaster .. httpAddress,Other Useful Information
'575740984107139073',cricket makes contribution for vanuatu cyclone victims httpAddress,Donations and volunteering
'575740994374606849',cyclone pam turns pastor s trip to vanuatu into rebuilding mission httpAddress,Other Useful Information
'575741028684013568',rt usrId #cyclonepam still tearing through httpAddress much bigger than expected says our colleague in port httpAddress initial repo,Other Useful Information
'575741041631956992',category D storm barrels toward islands tropical cyclone pam one of the strongest storms seen in the south httpAddress httpAddress,Other Useful Information
'575741048644890624',rt usrId selling fave guitar for zo s aid flight to httpAddress 90 usa fender strat httpAddress 2k firm #withvanuatu #cyclonepam httpAddress,Not related or irrelevant
'575741183403638785',httpAddress vanuatu s president makes a leap in tying cyclone pam to climate httpAddress #top stories usrId,Other Useful Information
'575741295991238657',usrId thanks for your support now to the cyclone taylor cup provincials next weekend in mission,Donations and volunteering
'575741326827765760',monster cyclone strikes a heavy toll in vanuatu more than 100 00 people are likely homeless schools have .. httpAddress,Affected individuals
'575741345903550464',rt usrId reaching children in remote communities after cyclone pam unicef uk blog httpAddress,Other Useful Information
'575741347417563136',can corporate employees help entrepreneurs ? httpAddress #entrepreneur #business #career #succes,Not related or irrelevant
'575741376022757376',rt usrId the red cross is appealing for help for those in #vanuatu hit by #cyclonepam httpAddress #charitysunday httpAddress,Donations and volunteering
'575741392187695104',japan to send emergency relief supplies to cyclone hit vanuatu httpAddress,Donations and volunteering
'575741426706874369',rt usrId vanuatu school appeals for books reuters httpAddress #books httpAddress,Other Useful Information
'575741440757727232',is this the nastiest x factor judge response httpAddress gt ; gt ; httpAddress timeline #vanuatu #sri lanka #p httpAddress,Not related or irrelevant
'575741480926494720',rt usrId government says at least DD canadians in vanuatu during #cyclonepam httpAddress httpAddress,Affected individuals
'575741510806806528',rt usrId 1st report private fly over tanna amp ; erramngo trees uprooted no corrugated iron structures standing no roofs on concrete,Infrastructure and utilities
'575741601026174976',margaret river company hopes to sell vanuatu chocolate within a year despite cyclone damage httpAddress httpAddress,Not related or irrelevant
'575741635180560385',. amp ; if pam fxck around amp ; have her on my birthday may 11th ima really spoil her 1 0 3,Not related or irrelevant
'575741882564804608',predicted track of ex tropical cyclone httpAddress it crosses the qld httpAddress httpAddress,Other Useful Information
'575741883089096704',rt usrId today i joined w health minister to announce further support for vanuatu following cyclone pam httpAddress ht,Donations and volunteering
'575741894711320576',tropical cyclone advice number DD issued at 7 30 pm est on friday DD march DD headline cyclone nathan httpAddress httpAddress,Other Useful Information
'575741909890678784',vanuatu president in cyclone appeal httpAddress,Other Useful Information
'575741993843888129',cyclone pam agencies investigate reports of dozens of deaths in vanuatu the united nations is checking reports more than DD people ..,Affected individuals
'575742029747130368',usrId usrId usrId make #vanuatu devastation caused by #cyclonepam headline news please,Other Useful Information
'575742105567391744',donate to red cross to help httpAddress httpAddress,Donations and volunteering
'575742122709549056',rt usrId cyclone pam DD confirmed dead as vanuatu president blames climate change the guardian httpAddress #clima,Affected individuals
'575742258722512896',dronemaniac rt abc emergency abcemergency drone footage taken by the abc s brant cumming shows #tcpam httpAddress,Other Useful Information
'575742264065966080',uff !! it caught ; vanuatu president says nation must start anew after cyclone new york times httpAddress httpAddress #gossip,Other Useful Information
'575742319904886784',rt usrId #cyclonepam leaves death and destruction on its path in the #pacific #us #ap #afp #cnn #world httpAddress http,Affected individuals
'575742383683317760',rt usrId foreign minister usrId announces help for vanuatu after cyclone damage deploying medical experts and funding,Donations and volunteering
'575742387604955137',live map of the cyclone httpAddress httpAddress,Other Useful Information
'575742387604955137',live map of the cyclone httpAddress httpAddress,Other Useful Information
'575742393078558721',rt usrId our condolences and solidarity go out to the people of #vanuatu over the devastation of httpAddress support is needed usrId,Sympathy and support
'575742401442000897',rt usrId abc news reporting DD deaths httpAddress httpAddress #cyclonepam #tcpam usrId,Affected individuals
'575742414763073537',vanuatu #cnn qld offers cyclone assistance to vanuatu 9news #com #au httpAddress,Donations and volunteering
'575742437664010243',cyclone nathan smashes queensland httpAddress #australia,Other Useful Information
'575742441384378370',rt usrId let it goo let it goo pam pam pam pam,Not related or irrelevant
'575742468735418368',cyclone flattened the landscape in vanuatu s outer islands relief workers saw a flattened landscape and httpAddress httpAddress,Other Useful Information
'575742469125488640',rt usrId food alert all bottles of maxinutrition cyclone milk 300ml recalled due to choking httpAddress do not drink it . httpAddress,Other Useful Information
'575742509931884544',rt usrId charity office bake off for #cyclonepam #vanuatu some great food and lots of money raised ! #pbitteam usrId http,Donations and volunteering
'575742520631640064',my prayers for those in vanuatu affected by cyclone httpAddress a beautiful nation httpAddress,Sympathy and support
'575742522544156672',bola hung around for D days and we had a metre of rain up the coast this thing will be all over in DD hours #cyclonepam,Other Useful Information
'575742578978590722',vanuatu s people rebuild world httpAddress,Not related or irrelevant
'575742581285453824',rt usrId signs of progress in #vanuatu after #cyclonepam but task of rebuilding remains httpAddress httpAddress httpAddress,Donations and volunteering
